id,title,scraped_aisle,category_specific,final_price,original_price,unit,discount,nutriscore,url,scraped_at,all_aisles,title_eng,aisle_eng
122553,Croma Bakken en braden,ontbijtgranen-beleg,"Zuivel, eieren/Bak- en braadboter",1.99,1.99,250 g,,E,https://www.ah.nl/producten/product/wi122553/croma-bakken-en-braden,2026-02-23,ontbijtgranen-beleg,Croma Baking and roasting,breakfast cereal toppings
544525,AH Kruidkoekreep naturel 6-pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Ontbijtkoekrepen",1.25,1.25,390 g,,D,https://www.ah.nl/producten/product/wi544525/ah-kruidkoekreep-naturel-6-pack,2026-02-23,ontbijtgranen-beleg,AH Kruidkoek bar natural 6-pack,breakfast cereal toppings
595687,AH Kruidkoekreep naturel 12-pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Ontbijtkoekrepen",2.37,2.5,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi595687/ah-kruidkoekreep-naturel-12-pack,2026-02-23,ontbijtgranen-beleg,AH Kruidkoek bar natural 12-pack,breakfast cereal toppings
32847,Calvé Pindakaas stukjes pinda,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Pindakaas",3.49,3.49,350 g,2e Halve Prijs,B,https://www.ah.nl/producten/product/wi32847/calve-pindakaas-stukjes-pinda,2026-02-23,ontbijtgranen-beleg,Calvé Pindakaas stukjes pinda,breakfast cereal toppings
608621,Calvé Pindakaas stukjes pinda 3-pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Pindakaas",8.72,10.47,3 stuks,Pakketkorting,,https://www.ah.nl/producten/product/wi608621/calve-pindakaas-stukjes-pinda-3-pack,2026-02-23,ontbijtgranen-beleg,Calvé Peanut butter peanut pieces 3-pack,breakfast cereal toppings
217850,AH Ontbijtkoek volkoren gesneden,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Ontbijtkoek (gesneden)",1.45,1.45,485 g,,D,https://www.ah.nl/producten/product/wi217850/ah-ontbijtkoek-volkoren-gesneden,2026-02-23,ontbijtgranen-beleg,AH Whole wheat gingerbread sliced,breakfast cereal toppings
514733,AH Bak en braad,ontbijtgranen-beleg,"Zuivel, eieren/Bak- en braadboter",2.59,2.59,"0,75 l",,B,https://www.ah.nl/producten/product/wi514733/ah-bak-en-braad,2026-02-23,ontbijtgranen-beleg,AH Bake and roast,breakfast cereal toppings
563607,AH Dikke rijstwafels zonder toegevoegd zout,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Rijstwafels",0.89,0.89,120 g,,A,https://www.ah.nl/producten/product/wi563607/ah-dikke-rijstwafels-zonder-toegevoegd-zout,2026-02-23,ontbijtgranen-beleg,AH Thick rice waffles without added salt,breakfast cereal toppings
410389,AH Biologisch Bloemenhoning vloeibaar,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Honing",2.85,2.85,350 g,,E,https://www.ah.nl/producten/product/wi410389/ah-biologisch-bloemenhoning-vloeibaar,2026-02-23,ontbijtgranen-beleg,AH Organic Flower Honey liquid,breakfast cereal toppings
517892,AH Dunne maïswafels melkchocolade 4-pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Maiswafels",2.19,2.19,136 g,,E,https://www.ah.nl/producten/product/wi517892/ah-dunne-maiswafels-melkchocolade-4-pack,2026-02-23,ontbijtgranen-beleg,AH Thin corn waffles milk chocolate 4-pack,breakfast cereal toppings
478691,Quaker Cruesli chocolate,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Krokante muesli",3.99,3.99,450 g,,C,https://www.ah.nl/producten/product/wi478691/quaker-cruesli-chocolate,2026-02-23,ontbijtgranen-beleg,Quaker Cruesli chocolate,breakfast cereal toppings
604275,Quaker Cruesli chocolate 3-pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Krokante muesli",10.77,11.97,3 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi604275/quaker-cruesli-chocolate-3-pack,2026-02-23,ontbijtgranen-beleg,Quaker Cruesli chocolate 3-pack,breakfast cereal toppings
3834,"Blue Band Voor koken, bakken en braden",ontbijtgranen-beleg,"Zuivel, eieren/Bak- en braadboter",1.99,1.99,250 g,,E,https://www.ah.nl/producten/product/wi3834/blue-band-voor-koken-bakken-en-braden,2026-02-23,ontbijtgranen-beleg,"Blue Band For cooking, baking and roasting",breakfast cereal toppings
220740,Calvé Pindakaas met stukjes pinda,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Pindakaas",4.99,4.99,650 g,2e Halve Prijs,B,https://www.ah.nl/producten/product/wi220740/calve-pindakaas-met-stukjes-pinda,2026-02-23,ontbijtgranen-beleg,Calvé Peanut butter with peanut pieces,breakfast cereal toppings
31482,"Blue Band Voor koken, bakken en braden voordeelpak",ontbijtgranen-beleg,"Zuivel, eieren/Bak- en braadboter",3.55,3.55,500 g,,E,https://www.ah.nl/producten/product/wi31482/blue-band-voor-koken-bakken-en-braden-voordeelpak,2026-02-23,ontbijtgranen-beleg,"Blue Band Value pack for cooking, baking and roasting",breakfast cereal toppings
456237,AH Biologisch Maiswafels lijnzaad,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Maiswafels",1.49,1.49,150 g,,B,https://www.ah.nl/producten/product/wi456237/ah-biologisch-maiswafels-lijnzaad,2026-02-23,ontbijtgranen-beleg,AH Organic Corn Waffles linseed,breakfast cereal toppings
217306,AH Kruidenboter met knoflook,ontbijtgranen-beleg,"Zuivel, eieren/Kruidenboter",2.39,2.39,95 g,,E,https://www.ah.nl/producten/product/wi217306/ah-kruidenboter-met-knoflook,2026-02-23,ontbijtgranen-beleg,AH Herb butter with garlic,breakfast cereal toppings
544527,AH Kruidkoekreep zero 5-pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Ontbijtkoekrepen",1.45,1.45,210 g,,A,https://www.ah.nl/producten/product/wi544527/ah-kruidkoekreep-zero-5-pack,2026-02-23,ontbijtgranen-beleg,AH Kruidkoek bar zero 5-pack,breakfast cereal toppings
595689,AH Kruidkoekreep zero 10-pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Ontbijtkoekrepen",2.75,2.9,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi595689/ah-kruidkoekreep-zero-10-pack,2026-02-23,ontbijtgranen-beleg,AH Kruidkoek bar zero 10-pack,breakfast cereal toppings
513475,Nutella Hazelnootpasta,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Hazelnootpasta",6.29,6.29,600 g,,E,https://www.ah.nl/producten/product/wi513475/nutella-hazelnootpasta,2026-02-23,ontbijtgranen-beleg,Nutella Hazelnut spread,breakfast cereal toppings
532237,Becel Original voordeelpak,ontbijtgranen-beleg,"Zuivel, eieren/Margarine",4.19,4.19,600 g,,C,https://www.ah.nl/producten/product/wi532237/becel-original-voordeelpak,2026-02-23,ontbijtgranen-beleg,Becel Original value pack,breakfast cereal toppings
214654,Becel Original vloeibaar voordeelfles,ontbijtgranen-beleg,"Zuivel, eieren/Bak- en braadboter",4.29,4.29,"0,75 l",,B,https://www.ah.nl/producten/product/wi214654/becel-original-vloeibaar-voordeelfles,2026-02-23,ontbijtgranen-beleg,Becel Original liquid value bottle,breakfast cereal toppings
594566,Flower Farm Smeren zonder palmolie value pack,ontbijtgranen-beleg,"Zuivel, eieren/Plantaardige boter",3.79,3.79,500 g,,C,https://www.ah.nl/producten/product/wi594566/flower-farm-smeren-zonder-palmolie-value-pack,2026-02-23,ontbijtgranen-beleg,Flower Farm Lubrication without palm oil value pack,breakfast cereal toppings
127490,AH Terra Plantaardig smeerbaar light,ontbijtgranen-beleg,"Zuivel, eieren/Plantaardige boter",1.79,1.79,500 g,,C,https://www.ah.nl/producten/product/wi127490/ah-terra-plantaardig-smeerbaar-light,2026-02-23,ontbijtgranen-beleg,AH Terra Vegetable spreadable light,breakfast cereal toppings
136100,AH Margarine,ontbijtgranen-beleg,"Zuivel, eieren/Margarine",1.39,1.39,500 g,,E,https://www.ah.nl/producten/product/wi136100/ah-margarine,2026-02-23,ontbijtgranen-beleg,AH Margarine,breakfast cereal toppings
429627,Kerrygold Pure Ierse boter ongezouten,ontbijtgranen-beleg,"Zuivel, eieren/Ongezouten roomboter",4.79,4.79,250 g,,E,https://www.ah.nl/producten/product/wi429627/kerrygold-pure-ierse-boter-ongezouten,2026-02-23,ontbijtgranen-beleg,Kerrygold Pure Irish butter unsalted,breakfast cereal toppings
563730,AH Honing vloeibaar mild en zoet,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Honing",2.39,2.39,500 g,,,https://www.ah.nl/producten/product/wi563730/ah-honing-vloeibaar-mild-en-zoet,2026-02-23,ontbijtgranen-beleg,"AH Liquid honey, mild and sweet",breakfast cereal toppings
564839,AH Terra Plantaardig biologisch 100% pindakaas,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Pindakaas",2.89,2.89,350 g,,A,https://www.ah.nl/producten/product/wi564839/ah-terra-plantaardig-biologisch-100-pindakaas,2026-02-23,ontbijtgranen-beleg,AH Terra Plant-based organic 100% peanut butter,breakfast cereal toppings
1531,AH Roomboter ongezouten,ontbijtgranen-beleg,"Zuivel, eieren/Ongezouten roomboter",1.69,1.69,125 g,,E,https://www.ah.nl/producten/product/wi1531/ah-roomboter-ongezouten,2026-02-23,ontbijtgranen-beleg,AH Unsalted butter,breakfast cereal toppings
560685,AH Zeezoutboter,ontbijtgranen-beleg,"Zuivel, eieren/Gezouten roomboter",1.35,1.35,100 g,,E,https://www.ah.nl/producten/product/wi560685/ah-zeezoutboter,2026-02-23,ontbijtgranen-beleg,AH Sea Salt Butter,breakfast cereal toppings
119016,Choca Vlokmix,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Vlokken",1.99,1.99,200 g,,E,https://www.ah.nl/producten/product/wi119016/choca-vlokmix,2026-02-23,ontbijtgranen-beleg,Chocolate flake mix,breakfast cereal toppings
563725,Peijnenburg Ontbijtkoek naturel gesneden,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Ontbijtkoek (gesneden)",2.99,2.99,550 g,,D,https://www.ah.nl/producten/product/wi563725/peijnenburg-ontbijtkoek-naturel-gesneden,2026-02-23,ontbijtgranen-beleg,Peijnenburg Naturally sliced ​​gingerbread,breakfast cereal toppings
548234,AH Speculoos crunchy pasta,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Speculoospasta",1.89,1.89,400 g,,E,https://www.ah.nl/producten/product/wi548234/ah-speculoos-crunchy-pasta,2026-02-23,ontbijtgranen-beleg,AH Speculoos crunchy pasta,breakfast cereal toppings
429613,De Zaanse Hoeve Roomboter gezouten,ontbijtgranen-beleg,"Zuivel, eieren/Gezouten roomboter",1.75,1.75,250 g,,E,https://www.ah.nl/producten/product/wi429613/de-zaanse-hoeve-roomboter-gezouten,2026-02-23,ontbijtgranen-beleg,De Zaanse Hoeve Salted butter,breakfast cereal toppings
456375,AH Rijstwafels yoghurt,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Rijstwafels",1.69,1.69,150 g,,E,https://www.ah.nl/producten/product/wi456375/ah-rijstwafels-yoghurt,2026-02-23,ontbijtgranen-beleg,AH Rice waffles yogurt,breakfast cereal toppings
518107,AH Biologisch Dunne maïswafels met zeezout,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Maiswafels",1.49,1.49,100 g,,B,https://www.ah.nl/producten/product/wi518107/ah-biologisch-dunne-maiswafels-met-zeezout,2026-02-23,ontbijtgranen-beleg,AH Organic Thin corn waffles with sea salt,breakfast cereal toppings
470037,AH Biologisch Chiazaad,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Fruit en pittenmix",3.99,3.99,275 g,,A,https://www.ah.nl/producten/product/wi470037/ah-biologisch-chiazaad,2026-02-23,ontbijtgranen-beleg,AH Organic Chia Seed,breakfast cereal toppings
466360,AH Choco spread,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Chocoladepasta",2.55,2.55,750 g,,E,https://www.ah.nl/producten/product/wi466360/ah-choco-spread,2026-02-23,ontbijtgranen-beleg,AH Choco spread,breakfast cereal toppings
456292,AH Ontbijtkoek zero gesneden,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Ontbijtkoek (gesneden)",1.89,1.89,485 g,,A,https://www.ah.nl/producten/product/wi456292/ah-ontbijtkoek-zero-gesneden,2026-02-23,ontbijtgranen-beleg,AH gingerbread zero cut,breakfast cereal toppings
159871,Campina Botergoud ongezouten grasboter,ontbijtgranen-beleg,"Zuivel, eieren/Ongezouten roomboter",3.95,3.95,225 g,,E,https://www.ah.nl/producten/product/wi159871/campina-botergoud-ongezouten-grasboter,2026-02-23,ontbijtgranen-beleg,Campina Botergoud unsalted grass-fed butter,breakfast cereal toppings
608435,Campina Botergoud ongezouten grasboter 2-pack,ontbijtgranen-beleg,"Zuivel, eieren/Ongezouten roomboter",7.5,7.9,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi608435/campina-botergoud-ongezouten-grasboter-2-pack,2026-02-23,ontbijtgranen-beleg,Campina Botergoud unsalted grass-fed butter 2-pack,breakfast cereal toppings
569938,AH Krokante muesli noten,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Krokante muesli",3.29,3.29,900 g,,C,https://www.ah.nl/producten/product/wi569938/ah-krokante-muesli-noten,2026-02-23,ontbijtgranen-beleg,AH Crispy muesli nuts,breakfast cereal toppings
119017,De Ruijter Vruchten hagel,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Vruchtenhagel",2.59,2.59,400 g,,E,https://www.ah.nl/producten/product/wi119017/de-ruijter-vruchten-hagel,2026-02-23,ontbijtgranen-beleg,De Ruijter Vruchten hagel,breakfast cereal toppings
600436,De Ruijter Vruchten hagel 3-pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Vruchtenhagel",6.6,7.77,3 stuks,15% volume voordeel,,https://www.ah.nl/producten/product/wi600436/de-ruijter-vruchten-hagel-3-pack,2026-02-23,ontbijtgranen-beleg,De Ruijter Fruit hail 3-pack,breakfast cereal toppings
193236,AH Roomboter ongezouten,ontbijtgranen-beleg,"Zuivel, eieren/Ongezouten roomboter",2.95,2.95,250 g,,E,https://www.ah.nl/producten/product/wi193236/ah-roomboter-ongezouten,2026-02-23,ontbijtgranen-beleg,AH Unsalted butter,breakfast cereal toppings
129484,Zeeuws meisje Plantaardig voor koken bakken en braden,ontbijtgranen-beleg,"Zuivel, eieren/Bak- en braadboter",1.59,1.59,250 g,,E,https://www.ah.nl/producten/product/wi129484/zeeuws-meisje-plantaardig-voor-koken-bakken-en-braden,2026-02-23,ontbijtgranen-beleg,"Girl from Zeeland Vegetables for cooking, baking and roasting",breakfast cereal toppings
513521,Snack a Jacks Smokey barbecue paprika,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Rijstwafels",2.59,2.59,103 g,,B,https://www.ah.nl/producten/product/wi513521/snack-a-jacks-smokey-barbecue-paprika,2026-02-23,ontbijtgranen-beleg,Snack a Jacks Smokey barbecue peppers,breakfast cereal toppings
55729,AH Chocoladepasta melk,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Chocoladepasta",2.69,2.69,400 g,,E,https://www.ah.nl/producten/product/wi55729/ah-chocoladepasta-melk,2026-02-23,ontbijtgranen-beleg,AH Chocolate spread milk,breakfast cereal toppings
580351,AH Chocoladepasta melk 2-pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Chocoladepasta",5.11,5.38,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi580351/ah-chocoladepasta-melk-2-pack,2026-02-23,ontbijtgranen-beleg,AH Chocolate spread milk 2-pack,breakfast cereal toppings
477560,AH Dunne maiswafels sour cream 4-pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Maiswafels",1.35,1.35,104 g,,C,https://www.ah.nl/producten/product/wi477560/ah-dunne-maiswafels-sour-cream-4-pack,2026-02-23,ontbijtgranen-beleg,AH Thin corn waffles sour cream 4-pack,breakfast cereal toppings
516893,Quaker Cruesli chocolate value pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Krokante muesli",5.99,5.99,900 g,,C,https://www.ah.nl/producten/product/wi516893/quaker-cruesli-chocolate-value-pack,2026-02-23,ontbijtgranen-beleg,Quaker Cruesli chocolate value pack,breakfast cereal toppings
604274,Quaker Cruesli chocolate value pack 2-pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Krokante muesli",10.78,11.98,2 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi604274/quaker-cruesli-chocolate-value-pack-2-pack,2026-02-23,ontbijtgranen-beleg,Quaker Cruesli chocolate value pack 2-pack,breakfast cereal toppings
569794,Quaker Cruesli zero sugar added nuts,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Krokante muesli",3.99,3.99,400 g,,A,https://www.ah.nl/producten/product/wi569794/quaker-cruesli-zero-sugar-added-nuts,2026-02-23,ontbijtgranen-beleg,Quaker Cruesli zero sugar added nuts,breakfast cereal toppings
604276,Quaker Cruesli zero sugar added nuts 3-pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Krokante muesli",10.77,11.97,3 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi604276/quaker-cruesli-zero-sugar-added-nuts-3-pack,2026-02-23,ontbijtgranen-beleg,Quaker Cruesli zero sugar added nuts 3-pack,breakfast cereal toppings
569944,AH Krokante muesli chocolade 0% suiker,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Krokante muesli",2.99,2.99,400 g,,A,https://www.ah.nl/producten/product/wi569944/ah-krokante-muesli-chocolade-0-suiker,2026-02-23,ontbijtgranen-beleg,AH Crispy muesli chocolate 0% sugar,breakfast cereal toppings
465752,AH Hagelslag xl puur,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Hagelslag",2.99,2.99,380 g,,E,https://www.ah.nl/producten/product/wi465752/ah-hagelslag-xl-puur,2026-02-23,ontbijtgranen-beleg,AH Hagelslag xl pure,breakfast cereal toppings
514805,Blue Band Heerlijk romig ongezouten,ontbijtgranen-beleg,"Zuivel, eieren/Ongezouten roomboter",2.39,2.39,250 g,,D,https://www.ah.nl/producten/product/wi514805/blue-band-heerlijk-romig-ongezouten,2026-02-23,ontbijtgranen-beleg,Blue Band Deliciously creamy unsalted,breakfast cereal toppings
588925,De Ruijter Vlokfeest,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Vlokken",2.49,2.49,200 g,,E,https://www.ah.nl/producten/product/wi588925/de-ruijter-vlokfeest,2026-02-23,ontbijtgranen-beleg,De Ruijter Flake Festival,breakfast cereal toppings
601589,Becel Haver en vezels,ontbijtgranen-beleg,"Zuivel, eieren/Margarine",3.99,3.99,450 g,,C,https://www.ah.nl/producten/product/wi601589/becel-haver-en-vezels,2026-02-23,ontbijtgranen-beleg,Becel Oats and fibers,breakfast cereal toppings
588926,De Ruijter Chocolade vlokken puur,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Vlokken",2.59,2.59,200 g,,E,https://www.ah.nl/producten/product/wi588926/de-ruijter-chocolade-vlokken-puur,2026-02-23,ontbijtgranen-beleg,De Ruijter Chocolate flakes pure,breakfast cereal toppings
600433,De Ruijter Chocolade vlokken puur 2-pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Vlokken",4.66,5.18,2 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi600433/de-ruijter-chocolade-vlokken-puur-2-pack,2026-02-23,ontbijtgranen-beleg,De Ruijter Chocolate flakes pure 2-pack,breakfast cereal toppings
563606,AH Kikkererwtenwafels,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Linzenwafels, kikkererwtwafels",1.39,1.39,88 g,,B,https://www.ah.nl/producten/product/wi563606/ah-kikkererwtenwafels,2026-02-23,ontbijtgranen-beleg,AH Chickpea waffles,breakfast cereal toppings
532216,Hero Jam minder zoet aardbeien,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Aardbeienjam",3.39,3.39,325 g,2e gratis,C,https://www.ah.nl/producten/product/wi532216/hero-jam-minder-zoet-aardbeien,2026-02-23,ontbijtgranen-beleg,Hero Jam less sweet strawberries,breakfast cereal toppings
429611,AH Roomboter met plantaardige olie ongezout,ontbijtgranen-beleg,"Zuivel, eieren/Plantaardige boter",2.25,2.25,250 g,,D,https://www.ah.nl/producten/product/wi429611/ah-roomboter-met-plantaardige-olie-ongezout,2026-02-23,ontbijtgranen-beleg,"AH Butter with vegetable oil, unsalted",breakfast cereal toppings
595704,AH Roomboter plantaardig ongezout 2-pack,ontbijtgranen-beleg,"Zuivel, eieren/Plantaardige boter",4.27,4.5,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi595704/ah-roomboter-plantaardig-ongezout-2-pack,2026-02-23,ontbijtgranen-beleg,AH Vegetable unsalted butter 2-pack,breakfast cereal toppings
558300,Becel Light palmolievrij,ontbijtgranen-beleg,"Zuivel, eieren/Margarine",2.19,2.19,250 g,,C,https://www.ah.nl/producten/product/wi558300/becel-light-palmolievrij,2026-02-23,ontbijtgranen-beleg,Becel Light palm oil-free,breakfast cereal toppings
600743,Becel Light palmolievrij 250 gram 2-pack,ontbijtgranen-beleg,"Zuivel, eieren/Margarine",3.94,4.38,2 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi600743/becel-light-palmolievrij-250-gram-2-pack,2026-02-23,ontbijtgranen-beleg,Becel Light palm oil-free 250 grams 2-pack,breakfast cereal toppings
55732,AH Chocoladepasta puur,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Chocoladepasta",2.69,2.69,400 g,,E,https://www.ah.nl/producten/product/wi55732/ah-chocoladepasta-puur,2026-02-23,ontbijtgranen-beleg,AH Chocolate spread pure,breakfast cereal toppings
578658,AH Chocoladepasta puur 2-pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Chocoladepasta",5.11,5.38,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi578658/ah-chocoladepasta-puur-2-pack,2026-02-23,ontbijtgranen-beleg,AH Chocolate spread pure 2-pack,breakfast cereal toppings
564843,AH Terra Plantaardig 100% pindakaas stukjes,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Pindakaas",3.99,3.99,600 g,,A,https://www.ah.nl/producten/product/wi564843/ah-terra-plantaardig-100-pindakaas-stukjes,2026-02-23,ontbijtgranen-beleg,AH Terra Vegetable 100% peanut butter pieces,breakfast cereal toppings
165044,Eru Prestige,ontbijtgranen-beleg,Kaas/Smeerkaas,2.19,2.19,100 g,,E,https://www.ah.nl/producten/product/wi165044/eru-prestige,2026-02-23,ontbijtgranen-beleg,Eru Prestige,breakfast cereal toppings
560776,Kellogg's Coco pops chocos,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Pops, loops",3.69,3.69,330 g,,B,https://www.ah.nl/producten/product/wi560776/kellogg-s-coco-pops-chocos,2026-02-23,ontbijtgranen-beleg,Kellogg's Coco pops chocolates,breakfast cereal toppings
233269,La Vache Qui Rit Smeerkaaspuntjes naturel,ontbijtgranen-beleg,Kaas/Smeerkaas,2.19,2.19,120 g,,D,https://www.ah.nl/producten/product/wi233269/la-vache-qui-rit-smeerkaaspuntjes-naturel,2026-02-23,ontbijtgranen-beleg,La Vache Qui Rit Natural Cheese Spreads,breakfast cereal toppings
595369,AH Cottage cheese bieslook,ontbijtgranen-beleg,Kaas/Cottage cheese,1.39,1.39,200 g,,B,https://www.ah.nl/producten/product/wi595369/ah-cottage-cheese-bieslook,2026-02-23,ontbijtgranen-beleg,AH Cottage cheese chives,breakfast cereal toppings
588922,Choca Vlokken,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Vlokken",1.99,1.99,200 g,,E,https://www.ah.nl/producten/product/wi588922/choca-vlokken,2026-02-23,ontbijtgranen-beleg,Chocolate Flakes,breakfast cereal toppings
104452,Danish Chef Cheese spread naturel,ontbijtgranen-beleg,Kaas/Smeerkaas,1.75,1.75,85 g,,E,https://www.ah.nl/producten/product/wi104452/danish-chef-cheese-spread-naturel,2026-02-23,ontbijtgranen-beleg,Danish Chef Cheese spread natural,breakfast cereal toppings
509517,AH Protein maiswafels,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Maiswafels",1.49,1.49,60 g,,B,https://www.ah.nl/producten/product/wi509517/ah-protein-maiswafels,2026-02-23,ontbijtgranen-beleg,AH Protein corn waffles,breakfast cereal toppings
575951,Eru Balans 15+ naturel,ontbijtgranen-beleg,Kaas/Smeerkaas,2.99,2.99,200 g,,C,https://www.ah.nl/producten/product/wi575951/eru-balans-15-naturel,2026-02-23,ontbijtgranen-beleg,Eru Balance 15+ natural,breakfast cereal toppings
479791,AH Terra Plantaardig 100% pindakaas naturel,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Pindakaas",5.69,5.69,1 kg,,A,https://www.ah.nl/producten/product/wi479791/ah-terra-plantaardig-100-pindakaas-naturel,2026-02-23,ontbijtgranen-beleg,AH Terra Vegetable 100% peanut butter natural,breakfast cereal toppings
457701,Snelle Jelle Kruidkoek rozijn 5-pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Ontbijtkoekrepen",2.89,2.89,5 stuks,,D,https://www.ah.nl/producten/product/wi457701/snelle-jelle-kruidkoek-rozijn-5-pack,2026-02-23,ontbijtgranen-beleg,Fast Jelle Kruidkoek raisin 5-pack,breakfast cereal toppings
607911,Snelle Jelle Kruidkoek rozijn 10-pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Ontbijtkoekrepen",5.2,5.78,2 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi607911/snelle-jelle-kruidkoek-rozijn-10-pack,2026-02-23,ontbijtgranen-beleg,Snelle Jelle Kruidkoek rozijn 10-pack,breakfast cereal toppings
493644,De Ruijter Chocoladehagel melk,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Hagelslag",3.99,3.99,390 g,,E,https://www.ah.nl/producten/product/wi493644/de-ruijter-chocoladehagel-melk,2026-02-23,ontbijtgranen-beleg,De Ruijter Chocolate sprinkles milk,breakfast cereal toppings
600434,De Ruijter Chocoladehagel melk 2-pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Hagelslag",7.18,7.98,2 stuks,10% volume voordeel,,https://www.ah.nl/producten/product/wi600434/de-ruijter-chocoladehagel-melk-2-pack,2026-02-23,ontbijtgranen-beleg,De Ruijter Chocolate sprinkles milk 2-pack,breakfast cereal toppings
196710,Melkunie Griesmeelpap,ontbijtgranen-beleg,"Zuivel, eieren/Pap",1.49,1.49,500 g,,C,https://www.ah.nl/producten/product/wi196710/melkunie-griesmeelpap,2026-02-23,ontbijtgranen-beleg,Melkunie Griesmeelpap,breakfast cereal toppings
609687,Melkunie Griesmeelpap 2-pack,ontbijtgranen-beleg,"Zuivel, eieren/Pap",2.83,2.98,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi609687/melkunie-griesmeelpap-2-pack,2026-02-23,ontbijtgranen-beleg,Melkunie Semolina porridge 2-pack,breakfast cereal toppings
544526,AH Kruidkoekreep rozijnen 6-pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Ontbijtkoekrepen",1.29,1.29,390 g,,D,https://www.ah.nl/producten/product/wi544526/ah-kruidkoekreep-rozijnen-6-pack,2026-02-23,ontbijtgranen-beleg,AH Spice cake bar raisins 6-pack,breakfast cereal toppings
595688,AH Kruidkoekreep rozijnen 12-pack,ontbijtgranen-beleg,"Ontbijtgranen, beleg/Ontbijtkoekrepen",2.45,2.58,2 stuks,5% volume voordeel,,https://www.ah.nl/producten/product/wi595688/ah-kruidkoekreep-rozijnen-12-pack,2026-02-23,ontbijtgranen-beleg,AH Spice cake bar raisins 12-pack,breakfast cereal toppings
